node_id,latitude,longitude
5020,29.361,77.397
5021,29.953,77.809
5022,29.035,77.121
5023,29.537,77.743
5024,29.533,77.306
5025,29.396,77.786
5026,29.035,77.673
5027,29.434,77.407
5028,29.804,77.807
5029,29.952,77.626
5030,29.331,77.569
5031,29.808,77.531
5032,29.731,77.707
5033,29.146,77.678
5034,29.942,77.145
5035,29.33,77.961
5036,29.047,77.77
5037,29.426,77.387
5038,29.614,77.686
5039,29.705,77.539
5040,29.365,77.521
5041,29.044,77.502
5042,29.057,77.12
5043,29.716,77.038
5044,29.131,77.388
5045,29.344,77.439
5046,29.535,77.901
5047,29.988,77.891
5048,29.14,77.232
5049,29.834,77.441
5050,29.765,77.356
5051,29.833,77.786
5052,29.528,77.609
5053,29.363,77.3
5054,29.005,77.53
5055,29.131,77.81
5056,29.705,77.797
5057,29.918,77.316
5058,29.996,77.889
5059,29.833,77.618
5060,29.703,77.711
5061,29.46,77.135
5062,29.69,77.42
5063,29.646,77.86
5064,29.445,77.59
5065,29.145,77.37
5066,29.013,77.836
5067,29.11,77.068
5068,29.906,77.707
5069,29.956,77.701
5070,29.479,77.494
5071,29.254,77.126
5072,29.113,77.646
5073,29.443,77.914
5074,29.515,77.787
5075,29.09,77.197
5076,29.569,77.433
5077,29.148,77.13
5078,29.204,77.862
5079,29.836,77.46
5080,29.23,77.611
5081,29.309,77.568
5082,29.03,77.138
5083,29.932,77.001
5084,29.102,77.191
5085,29.406,77.804
5086,29.579,77.673
5087,29.21,77.965
5088,29.037,77.219
5089,29.818,77.049
5090,29.712,77.646
5091,29.718,77.038
5092,29.289,77.69
5093,29.033,77.672
5094,29.989,77.453
5095,29.544,77.165
5096,29.503,77.77
5097,29.569,77.739
5098,29.968,77.837
5099,29.224,77.456
5100,29.388,77.366
5101,29.296,77.658
5102,29.586,77.42
5103,29.832,77.025
5104,29.276,77.309
5105,29.091,77.842
5106,29.721,77.787
5107,29.109,77.389
5108,29.383,77.721
5109,29.587,77.377
5110,29.924,77.438
5111,29.914,77.662
5112,29.855,77.177
5113,29.706,77.419
5114,29.643,77.302
5115,29.612,77.521
5116,29.692,77.407
5117,29.218,77.144
5118,29.748,77.415
5119,29.879,77.521
5120,29.448,77.651
5121,29.087,77.475
5122,29.879,77.858
5123,29.583,77.946
5124,29.187,77.407
5125,29.288,77.925
5126,29.395,77.86
5127,29.32,77.39
5128,29.767,77.656
5129,29.354,77.672
5130,29.446,77.156
5131,29.879,77.5
5132,29.293,77.203
5133,29.309,77.508
5134,29.585,77.289
5135,29.271,77.58
5136,29.127,77.55
5137,29.941,77.502
5138,29.793,77.994
5139,29.157,77.621
5140,29.156,77.803
5141,29.466,77.828
5142,29.288,77.012
5143,29.764,77.935
5144,29.072,77.833
5145,29.92,77.002
5146,29.202,77.048
5147,29.506,77.913
5148,29.361,77.21
5149,29.784,77.064
5150,29.585,77.771
5151,29.392,77.012
5152,29.938,77.789
5153,29.101,77.769
5154,29.809,77.588
5155,29.774,77.774
5156,29.867,77.838
5157,29.456,77.198
5158,29.228,77.753
5159,29.709,77.864
5160,29.72,77.809
5161,29.125,77.905
5162,29.007,77.418
5163,29.9,77.728
5164,29.878,77.827
5165,29.403,77.955
5166,29.739,77.54
5167,29.019,77.68
5168,29.393,77.257
5169,29.792,77.726
5170,29.237,77.359
5171,29.539,77.981
5172,29.552,77.383
5173,29.442,77.979
5174,29.807,77.889
5175,29.78,77.265
5176,29.783,77.794
5177,29.463,77.013
5178,29.925,77.961
5179,29.397,77.361
5180,29.485,77.095
5181,29.007,77.156
5182,29.544,77.605
5183,29.624,77.056
5184,29.892,77.25
5185,29.085,77.42
5186,29.431,77.516
5187,29.786,77.034
5188,29.491,77.647
5189,29.617,77.947
5190,29.889,77.092
5191,29.296,77.834
5192,29.223,77.172
5193,29.048,77.023
5194,29.291,77.166
5195,29.261,77.981
5196,29.941,77.461
5197,29.443,77.245
5198,29.696,77.229
5199,29.373,77.9
5200,29.65,77.703
5201,29.828,77.731
5202,29.941,77.523
5203,29.942,77.71
5204,29.388,77.013
5205,29.788,77.479
5206,29.073,77.22
5207,29.737,77.555
5208,29.814,77.431
5209,29,77.997
5210,29.411,77.008
5211,29.917,77.202
5212,29.128,77.245
5213,29.639,77.629
5214,29.699,77.933
5215,29.596,77.884
5216,29.076,77.729
5217,29.413,77.603
5218,29.591,77.403
5219,29.964,77.695
5220,29.298,77.042
5221,29.54,77.245
5222,29.464,77.222
5223,29.815,77.86
5224,29.989,77.77
5225,29.749,77.297
5226,29.091,77.024
5227,29.252,77.321
5228,29.74,77.713
5229,29.835,77.316
5230,29.489,77.796
5231,29.548,77.664
5232,29.858,77.543
5233,29.081,77.58
5234,29.407,77.436
5235,29.67,77.662
5236,29.863,77.166
5237,29.463,77.055
5238,29.598,77.772
5239,29.331,77.861
5240,29.3,77.493
5241,29.041,77.649
5242,29.644,77.237
5243,29.082,77.619
5244,29.667,77.463
5245,29.816,77.61
5246,29.042,77.619
5247,29.413,77.88
5248,29.108,77.306
5249,29.847,77.806
5250,29.452,77.696
5251,29.571,77.5
5252,29.377,77.456
5253,29.535,77.011
5254,29.587,77.102
5255,29.084,77.423
5256,29.883,77.313
5257,29.932,77.079
5258,29.582,77
5259,29.616,77.358
5260,29.843,77.807
5261,29.909,77.415
5262,29.765,77.53
5263,29.072,77.317
5264,29.058,77.281
5265,29.272,77.257
5266,29.757,77.74
5267,29.107,77.311
5268,29.257,77.393
5269,29.971,77.587
5270,29.743,77.468
5271,29.802,77.088
5272,29.298,77.582
5273,29.252,77.977
5274,29.457,77.385
5275,29.293,77.716
5276,29.628,77.394
5277,29.291,77.771
5278,29.107,77.912
5279,29.332,77.509
5280,29.292,77.677
5281,29.227,77.205
5282,29.091,77.691
5283,29.183,77.881
5284,29.27,77.632
5285,29.604,77.318
5286,29.114,77.613
5287,29.374,77.849
5288,29.152,77.827
5289,29.915,77.337
5290,29.788,77.255
5291,29.177,77.851
5292,29.968,77.584
5293,29.377,77.246
5294,29.02,77.406
5295,29.162,77.745
5296,29.745,77.341
5297,29.432,77.058
5298,29.494,77.154
5299,29.094,77.513
5300,29.538,77.398
5301,29.505,77.339
5302,29.251,77.073
5303,29.847,77.219
5304,29.479,77.217
5305,29.145,77.446
5306,29.6,77.498
5307,29.797,77.141
5308,29.925,77.84
5309,29.199,77.009
5310,29.656,77.443
5311,29.992,77.69
5312,29.474,77.458
5313,29.079,77.288
5314,29.973,77.3
5315,29.064,77.654
5316,29.067,77.93
5317,29.826,77.852
5318,29.675,77.177
5319,29.734,77.62
5320,29.893,77.023
5321,29.94,77.959
5322,29.118,77.028
5323,29.376,77.945
5324,29.453,77.035
5325,29.565,77.826
5326,29.67,77.712
5327,29.88,77.526
5328,29.959,77.46
5329,29.977,77.2
5330,29.274,77.783
5331,29.781,77.506
5332,29.987,77.501
5333,29.568,77.192
5334,29.714,77.741
5335,29.705,77.694
5336,29.13,77.23
5337,29.614,77.598
5338,29.139,77.546
5339,29.762,77.767
5340,29.854,77.448
5341,29.828,77.53
5342,29.224,77.692
5343,29.114,77.887
5344,29.96,77.114
5345,29.245,77.464
5346,29.643,77.819
5347,29.326,77.948
5348,29.544,77.863
5349,29.97,77.455
5350,29.36,77.908
5351,29.898,77.063
5352,29.584,77.925
5353,29.558,77.914
5354,29.13,77.479
5355,29.803,77.399
5356,29.785,77
5357,29.651,77.554
5358,29.98,77.888
5359,29.908,77.852
5360,29.66,77.829
5361,29.243,77.282
5362,29.065,77.881
5363,29.474,77.38
5364,29.57,77.639
5365,29.352,77.641
5366,29.644,77.775
5367,29.072,77.033
5368,29.694,77.141
5369,29.709,77.595
5370,29.826,77.345
5371,29.204,77.777
5372,29.789,77.25
5373,29.778,77.16
5374,29.571,77.06
5375,29.104,77.716
5376,29.597,77.188
5377,29.716,77.756
5378,29.028,77.929
5379,29.93,77.346
5380,29.787,77.094
5381,29.114,77.278
5382,29.568,77.533
5383,29.22,77.891
5384,29.323,77.246
5385,29.778,77.089
5386,29.698,77.616
5387,29.9,77.357
5388,29.532,77.703
5389,29.962,77.982
5390,29.596,77.759
5391,29.541,77.761
5392,29.425,77.184
5393,29.415,77.752
5394,29.524,77.018
5395,29.093,77.374
5396,29.569,77.899
5397,29.897,77.798
5398,29.634,77.327
5399,29.725,77.372
5400,29.688,77.551
5401,29.557,77.98
5402,29.491,77.861
5403,29.988,77.739
5404,29.26,77.199
5405,29.57,77.411
5406,29.233,77.026
5407,29.452,77.946
5408,29.921,77.68
5409,29.636,77.036
5410,29.745,77.925
5411,29.523,77.976
5412,29.342,77.599
5413,29.724,77.929
5414,29.851,77.628
5415,29.667,77.198
5416,29.357,77.241
5417,29.15,77.452
5418,29.149,77.6
5419,29.491,77.811
5420,29.414,77.753
5421,29.21,77.742
5422,29.553,77.228
5423,29.764,77.215
5424,29.213,77.949
5425,29.524,77.442
5426,29.154,77.217
5427,29.94,77.112
5428,29.184,77.449
5429,29.628,77.463
5430,29.963,77.397
5431,29.287,77
5432,29.786,77.443
5433,29.438,77.218
5434,29.12,77.912
5435,29.897,77.605
5436,29.946,77.789
5437,29.57,77.337
5438,29.435,77.99
5439,29.797,77.192
5440,29.317,77.903
5441,29.23,77.865
5442,29.952,77.719
5443,29.297,77.654
5444,29.528,77.274
5445,29.183,77.561
5446,29.913,77.154
5447,29.824,77.698
5448,29.55,77.39
5449,29.148,77.356
5450,29.124,77.901
5451,29.318,77.905
5452,29.768,77.14
5453,29.187,77.155
5454,29.728,77.655
5455,29.335,77.485
5456,29.6,77.629
5457,29.754,77.801
5458,29.075,77.815
5459,29.937,77.531
5460,29.461,77.61
5461,29.047,77.981
5462,29.455,77.674
5463,29.838,77.588
5464,29.811,77.721
5465,29.016,77.315
5466,29.312,77.697
5467,29.331,77.943
5468,29.608,77.974
5469,29.069,77.452
5470,29.016,77.664
5471,29.859,77.686
5472,29.551,77.087
5473,29.872,77.345
5474,29.963,77.376
5475,29.901,77.813
5476,29.889,77.632
5477,29.188,77.012
5478,29.539,77.99
5479,29.657,77.718
5480,29.615,77.717
5481,29.859,77.072
5482,29.645,77.449
5483,29.671,77.168
5484,29.081,77.171
5485,29.606,77.852
5486,29.386,77.944
5487,29.24,77.531
5488,29.778,77.879
5489,29.673,77.659
5490,29.792,77.298
5491,29.387,77.021
5492,29.602,77.62
5493,29.116,77.847
5494,29.622,77.925
5495,29.002,77.12
5496,29.899,77.834
5497,29.804,77.969
5498,29.283,77.568
5499,29.538,77.474
5500,29.156,77.017
5501,29.2,77.579
5502,29.432,77.448
5503,29.047,77.044
5504,29.009,77.546
5505,29.556,77.27
5506,29.241,77.039
5507,29.293,77.196
5508,29.513,77.031
5509,29.121,77.972
5510,29.896,77.328
5511,29.288,77.739
5512,29.415,77.399
5513,29.755,77.184
5514,29.658,77.484
5515,29.525,77.975
5516,29.689,77.371
5517,29.794,77.385
5518,29.944,77.92
5519,29.775,77.161
5520,29.324,77.971
5521,29.466,77.235
5522,29.959,77.54
5523,29.443,77.056
5524,29.654,77.497
5525,29.339,77.709
5526,29.057,77.302
5527,29.323,77.037
5528,29.338,77.916
5529,29.697,77.491
5530,29.402,77.189
5531,29.687,77.997
5532,29.12,77.567
5533,29.949,77.926
5534,29.523,77.591
5535,29.848,77.035
5536,29.691,77.744
5537,29.658,77.512
5538,29.098,77.772
5539,29.355,77.771
5540,29.409,77.753
5541,29.448,77.745
5542,29.304,77.512
5543,29.916,77.855
5544,29.198,77.762
5545,29.157,77.196
5546,29.418,77.164
5547,29.704,77.318
5548,29.545,77.813
5549,29.695,77.154
5550,29.433,77.254
5551,29.618,77.8
5552,29.429,77.561
5553,29.932,77.358
5554,29.546,77.26
5555,29.943,77.723
5556,29.817,77.712
5557,29.906,77.831
5558,29.039,77.109
5559,29.73,77.09
5560,29.337,77.721
5561,29.975,77.274
5562,29.116,77.681
5563,29.257,77.465
5564,29.643,77.959
5565,29.45,77.621
5566,29.978,77.956
5567,29.134,77.274
5568,29.747,77.295
5569,29.4,77.861
5570,29.463,77.255
5571,29.814,77.05
5572,29.968,77.926
5573,29.017,77.785
5574,29.932,77.27
5575,29.894,77.012
5576,29.292,77.984
5577,29.536,77.461
5578,29.102,77.499
5579,29.417,77.109
5580,29.752,77.49
5581,29.638,77.944
5582,29.966,77.77
5583,29.603,77.255
5584,29.437,77.922
5585,29.487,77.477
5586,29.209,77.563
5587,29.273,77.031
5588,29.372,77.586
5589,29.091,77.558
5590,29.392,77.963
5591,29.462,77.183
5592,29.415,77.848
5593,29.535,77.397
5594,29.025,77.707
5595,29.184,77.444
5596,29.022,77.073
5597,29.994,77.873
5598,29.404,77.559
5599,29.929,77.993
5600,29.947,77.361
5601,29.928,77.959
5602,29.415,77.016
5603,29.015,77.466
5604,29.662,77.292
5605,29.058,77.398
5606,29.331,77.179
5607,29.188,77.073
5608,29.946,77.089
5609,29.98,77.481
5610,29.5,77.88
5611,29.487,77.341
5612,29.261,77.241
5613,29.798,77.689
5614,29.573,77.908
5615,29.409,77.95
5616,29.308,77.941
5617,29.467,77.425
5618,29.45,77.704
5619,29.736,77.067
5620,29.054,77.285
5621,29.085,77.921
5622,29.628,77.935
5623,29.215,77.604
5624,29.244,77.05
5625,29.655,77.019
5626,29.881,77.619
5627,29.948,77.656
5628,29.631,77.941
5629,29.178,77.273
5630,29.489,77.497
5631,29.338,77.576
5632,29.674,77.325
5633,29.465,77.829
5634,29.65,77.736
5635,29.989,77.298
5636,29.883,77.749
5637,29.421,77.039
5638,29.437,77.734
5639,29.384,77.215
5640,29.022,77.787
5641,29.193,77.842
5642,29.022,77.316
5643,29.122,77.925
5644,29.179,77.291
5645,29.271,77.871
5646,29.904,77.493
5647,29.1,77.462
5648,29.083,77.89
5649,29.289,77.417
5650,29.391,77.018
5651,29.02,77.303
5652,29.375,77.667
5653,29.392,77.032
5654,29.108,77.641
5655,29.998,77.258
5656,29.113,77.693
5657,29.001,77.687
5658,29.516,77.618
5659,29.718,77.668
5660,29.536,77.747
5661,29.523,77.797
5662,29.073,77.552
5663,29.615,77.256
5664,29.928,77.115
5665,29.619,77.343
5666,29.248,77.71
5667,29.544,77.21
5668,29.104,77.04
5669,29.337,77.012
5670,29.034,77.744
5671,29.217,77.068
5672,29.235,77.104
5673,29.032,77.816
5674,29.691,77.197
5675,29.146,77.853
5676,29.223,77.478
5677,29.233,77.962
5678,29.99,77.428
5679,29.124,77.981
5680,29.489,77.425
5681,29.984,77.286
5682,29.535,77.996
5683,29.662,77.363
5684,29.535,77.667
5685,29.437,77.155
5686,29.575,77.154
5687,29.97,77.663
5688,29.46,77.763
5689,29.316,77.094
5690,29.147,77.518
5691,29.509,77.664
5692,29.112,77.524
5693,29.934,77.806
5694,29.381,77.59
5695,29.634,77.415
5696,29.862,77.58
5697,29.919,77.526
5698,29.37,77.85
5699,29.944,77.018
5700,29.716,77.061
5701,29.422,77.006
5702,29.826,77.703
5703,29.039,77.81
5704,29.214,77.751
5705,29.432,77.985
5706,29.684,77.301
5707,29.535,77.502
5708,29.963,77.564
5709,29.012,77.44
5710,29.711,77.537
5711,29.778,77.781
5712,29.334,77.051
5713,29.04,77.71
5714,29.538,77.507
5715,29.349,77.951
5716,29.35,77.606
5717,29.795,77.171
5718,29.621,77.088
5719,29.675,77.725
5720,29.807,77.628
5721,29.265,77.786
5722,29.373,77.289
5723,29.185,77.981
5724,29.655,77.687
5725,29.394,77.506
5726,29.716,77.091
5727,29.651,77.287
5728,29.242,77.182
5729,29.971,77.552
5730,29.095,77.221
5731,29.301,77.387
5732,29.727,77.325
5733,29.14,77.091
5734,29.83,77.957
5735,29.051,77.304
5736,29.672,77.521
5737,29.017,77.855
5738,29.023,77.251
5739,29.578,77.398
5740,29.886,77.388
5741,29.321,77.011
5742,29.1,77.028
5743,29.509,77.822
5744,29.578,77.959
5745,29.953,77.059
5746,29.368,77.041
5747,29.617,77.46
5748,29.253,77.65
5749,29.586,77.807
5750,29.526,77.749
5751,29.273,77.964
5752,29.825,77.27
5753,29.895,77.922
5754,29.946,77.746
5755,29.531,77.57
5756,29.31,77.268
5757,29.808,77.259
5758,29.07,77.453
5759,29.304,77.256
5760,29.454,77.003
5761,29.001,77.143
5762,29.119,77.734
5763,29.344,77.828
5764,29.993,77.191
5765,29.34,77.957
5766,29.517,77.465
5767,29.372,77.031
5768,29.706,77.588
5769,29.955,77.545
5770,29.654,77.823
5771,29.018,77.687
5772,29.096,77.407
5773,29.951,77.922
5774,29.804,77.19
5775,29.381,77.91
5776,29.798,77.117
5777,29.444,77.012
5778,29.914,77.164
5779,29.154,77.593
5780,29.059,77.657
5781,29.386,77.479
5782,29.115,77.056
5783,29.54,77.282
5784,29.339,77.827
5785,29.566,77.582
5786,29.931,77.09
5787,29.713,77.231
5788,29.604,77.684
5789,29.158,77.504
5790,29.748,77.158
5791,29.083,77.552
5792,29.498,77.507
5793,29.153,77.474
5794,29.522,77.685
5795,29.184,77.541
5796,29.755,77.939
5797,29.253,77.676
5798,29.903,77.803
5799,29.434,77.782
5800,29.331,77.746
5801,29.87,77.255
5802,29.064,77.41
5803,29.68,77.36
5804,29.778,77.227
5805,29.382,77.11
5806,29.087,77.23
5807,29.842,77.703
5808,29.953,77.717
5809,29.312,77.17
5810,29.215,77.671
5811,29.729,77.206
5812,29.201,77.794
5813,29.084,77.915
5814,29.667,77.01
5815,29.637,77.969
5816,29.484,77.282
5817,29.326,77.158
5818,29.311,77.904
5819,29.445,77.452
5820,29.681,77.733
5821,29.35,77.138
5822,29.972,77.837
5823,29.859,77.561
5824,29.756,77.004
5825,29.649,77.57
5826,29.233,77.754
5827,29.549,77.806
5828,29.404,77.929
5829,29.495,77.166
5830,29.925,77.468
5831,29.125,77.804
5832,29.644,77.706
5833,29.699,77.642
5834,29.198,77.251
5835,29.234,77.562
5836,29.034,77.842
5837,29.407,77.589
5838,29.597,77.436
5839,29.189,77.544
5840,29.851,77.264
5841,29.973,77.979
5842,29.855,77.127
5843,29.797,77.54
5844,29.725,77.15
5845,29.486,77.996
5846,29.006,77.761
5847,29.339,77.928
5848,29.315,77.235
5849,29.071,77.963
5850,29.454,77.388
5851,29.43,77.266
5852,29.605,77.065
5853,29.903,77.832
5854,29.584,77.738
5855,29.888,77.282
5856,29.534,77.496
5857,29.867,77.302
5858,29.331,77.47
5859,29.32,77.288
5860,29.412,77.441
5861,29.53,77.037
5862,29.902,77.035
5863,29.878,77.428
5864,29.355,77.492
5865,29.297,77.673
5866,29.078,77.274
5867,29.81,77.819
5868,29.586,77.091
5869,29.504,77.529
5870,29.598,77.248
5871,29.637,77.857
5872,29.452,77.645
5873,29.995,77.273
5874,29.875,77.022
5875,29.894,77.682
5876,29.833,77.66
5877,29.25,77.985
5878,29.644,77.383
5879,29.806,77.911
5880,29.507,77.206
5881,29.082,77.692
5882,29.808,77.894
5883,29.381,77.159
5884,29.753,77.48
5885,29.418,77.713
5886,29.271,77.494
5887,29.043,77.564
5888,29.679,77.294
5889,29.798,77.694
5890,29.744,77.511
5891,29.223,77.034
5892,29.939,77.604
5893,29.975,77.44
5894,29.234,77.232
5895,29.812,77.131
5896,29.098,77.281
5897,29.369,77.468
5898,29.882,77.719
5899,29.079,77.973
5900,29.769,77.198
5901,29.467,77.481
5902,29.739,77.491
5903,29.714,77.682
5904,29.333,77.9
5905,29.795,77.499
5906,29.393,77.227
5907,29.94,77.64
5908,29.572,77.411
5909,29.416,77.762
5910,29.942,77.491
5911,29.583,77.591
5912,29.345,77.028
5913,29.486,77.353
5914,29.742,77.086
5915,29.464,77.933
5916,29.652,77.624
5917,29.181,77.76
5918,29.874,77.351
5919,29.347,77.173
5920,29.959,77.862
5921,29.818,77.154
5922,29.552,77.943
5923,29.604,77.476
5924,29.69,77.161
5925,29.293,77.447
5926,29.009,77.635
5927,29.895,77.475
5928,29.352,77.4
5929,29.001,77.763
5930,29.634,77.747
5931,29.865,77.088
5932,29.304,77.004
5933,29.24,77.077
5934,29.051,77.603
5935,29.637,77.212
5936,29.685,77.685
5937,29.708,77.258
5938,29.915,77.462
5939,29.472,77.502
5940,29.374,77.806
5941,29.406,77.823
5942,29.643,77.39
5943,29.061,77.487
5944,29.271,77.988
5945,29.331,77.41
5946,29.47,77.549
5947,29.465,77.772
5948,29.214,77.299
5949,29.33,77.794
5950,29.616,77.175
5951,29.904,77.959
5952,29.527,77.281
5953,29.92,77.938
5954,29.683,77.91
5955,29.727,77.126
5956,29.824,77.24
5957,29.332,77.515
5958,29.859,77.74
5959,29.479,77.707
5960,29.445,77.025
5961,29.667,77.911
5962,29.74,77.597
5963,29.145,77.77
5964,29.526,77.268
5965,29.917,77.87
5966,29.415,77.643
5967,29.7,77.022
5968,29.852,77.505
5969,29.15,77.228
5970,29.56,77.367
5971,29.945,77.74
5972,29.824,77.466
5973,29.262,77.049
5974,29.107,77.463
5975,29.016,77.735
5976,29.804,77.918
5977,29.513,77.408
5978,29.594,77.018
5979,29.247,77.546
5980,29.735,77.152
5981,29.848,77.561
5982,29.568,77.213
5983,29.97,77.689
5984,29.149,77.781
5985,29.711,77.455
5986,29.218,77.706
5987,29.934,77.417
5988,29.581,77.122
5989,29.092,77.714
5990,29.873,77.124
5991,29.997,77.387
5992,29.394,77.948
5993,29.686,77.414
5994,29.994,77.429
5995,29.741,77.781
5996,29.923,77.062
5997,29.444,77.259
5998,29.629,77.048
5999,29.353,77.768
6000,29.258,77.247
6001,29.921,77.779
6002,29.601,77.127
6003,29.127,77.211
6004,29.352,77.793
6005,29.639,77.935
6006,29.078,77.013
6007,29.144,77.159
6008,29.616,77.802
6009,29.313,77.506
6010,29.098,77.773
6011,29.827,77.905
6012,29.824,77.751
6013,29.872,77.652
6014,29.189,77.866
6015,29.418,77.979
6016,29.443,77.676
6017,29.183,77.96
6018,29.852,77.781
6019,29.955,77.396
6020,29.05,77.934
6021,29.422,77.198
6022,29.45,77.746
6023,29.336,77.995
6024,29.526,77.346
6025,29.298,77.626
6026,29.57,77.251
6027,29.863,77.264
6028,29.295,77.378
6029,29.38,77.028
6030,29.807,77.876
6031,29.659,77.027
6032,29.016,77.719
6033,29.206,77.59
6034,29.157,77.149
6035,29.474,77.154
6036,29.241,77.642
6037,29.577,77.361
6038,29.917,77.195
6039,29.685,77.359
6040,29.763,77.545
6041,29.858,77.016
6042,29.812,77.551
6043,29.371,77.952
6044,29.544,77.744
6045,29.688,77.275
6046,29.316,77.845
6047,29.271,77.062
6048,29.945,77.43
6049,29.48,77.093
6050,29.898,77.43
6051,29.669,77.959
6052,29.773,77.42
6053,29.785,77.575
6054,29.678,77.719
6055,29.696,77.628
6056,29.089,77.777
6057,29.056,77.283
6058,29.727,77.456
6059,29.567,77.979
6060,29.898,77.057
6061,29.669,77.345
6062,29.748,77.565
6063,29.067,77.221
6064,29.781,77.041
6065,29.804,77.493
6066,29.732,77.385
6067,29.987,77.193
6068,29.688,77.181
6069,29.501,77.591
6070,29.367,77.006
6071,29.568,77.392
6072,29.15,77.362
6073,29.196,77.098
6074,29.722,77.934
6075,29.129,77.871
6076,29.807,77.164
6077,29.666,77.79
6078,29.639,77.318
6079,29.865,77.321
6080,29.269,77.889
6081,29.058,77.879
6082,29.282,77.029
6083,29.804,77.69
6084,29.608,77.476
6085,29.797,77.763
6086,29.19,77.001
6087,29.429,77.229
6088,29.947,77.187
6089,29.431,77.503
6090,29.406,77.05
6091,29.595,77.07
6092,29.069,77.322
6093,29.639,77.995
6094,29.564,77.174
6095,29.64,77.16
6096,29.665,77.486
6097,29.667,77.705
6098,29.214,77.939
6099,29.888,77.265
6100,29.278,77.498
6101,29.218,77.506
6102,29.788,77.904
6103,29.336,77.161
6104,29.6,77.621
6105,29.224,77.833
6106,29.659,77.356
6107,29.732,77.999
6108,29.605,77.194
6109,29.325,77.174
6110,29.533,77.997
6111,29.992,77.756
6112,29.185,77.751
6113,29.83,77.724
6114,29.854,77.179
6115,29.472,77.718
6116,29.794,77.847
6117,29.923,77.836
6118,29.072,77.938
6119,29.504,77.662
6120,29.581,77.368
6121,29.279,77.024
6122,29.865,77.427
6123,29.237,77.53
6124,29.991,77.549
6125,29.235,77.376
6126,29.056,77.14
6127,29.29,77.036
6128,29.86,77.477
6129,29.827,77.057
6130,29.107,77.836
6131,29.948,77.761
6132,29.908,77.762
6133,29.848,77.601
6134,29.692,77.888
6135,29.613,77.418
6136,29.249,77.307
6137,29.452,77.612
6138,29.375,77.632
6139,29.733,77.519
6140,29.619,77.098
6141,29.266,77.25
6142,29.918,77.514
6143,29.756,77.215
6144,29.844,77.863
6145,29.251,77.886
6146,29.541,77.022
6147,29.402,77.09
6148,29.956,77.659
6149,29.777,77.481
6150,29.494,77.257
6151,29.272,77.871
6152,29.317,77.494
6153,29.304,77.197
6154,29.046,77.363
6155,29.236,77.27
6156,29.536,77.426
6157,29.552,77.275
6158,29.103,77.288
6159,29.849,77.655
6160,29.943,77.75
6161,29.237,77.997
6162,29.532,77.643
6163,29.084,77.385
6164,29.161,77.828
6165,29.735,77.756
6166,29.904,77.11
6167,29.48,77.604
6168,29.154,77.322
6169,29.778,77.747
6170,29.703,77.499
6171,29.227,77.535
6172,29.376,77.293
6173,29.775,77.762
6174,29.634,77.886
6175,29.414,77.699
6176,29.014,77.921
6177,29.465,77.005
6178,29.656,77.856
6179,29.705,77.238
6180,29.1,77.194
6181,29.825,77.002
6182,29.008,77.534
6183,29.933,77.953
6184,29.942,77.359
6185,29.595,77.526
6186,29.208,77.48
6187,29.88,77.282
6188,29.657,77.33
6189,29.998,77.625
6190,29.737,77.291
6191,29.765,77.443
6192,29.337,77.497
6193,29.928,77.357
6194,29.76,77.616
6195,29.369,77.761
6196,29.469,77.864
6197,29,77.467
6198,29.934,77.106
6199,29.792,77.702
6200,29.985,77.116
6201,29.25,77.167
6202,29.625,77.004
6203,29.533,77.695
6204,29.02,77.577
6205,29.99,77.071
6206,29.906,77.976
6207,29.605,77.359
6208,29.312,77.774
6209,29.697,77.103
6210,29.661,77.361
6211,29.877,77.21
6212,29.084,77.58
6213,29.45,77.624
6214,29.78,77.73
6215,29.607,77.619
6216,29.013,77.674
6217,29.855,77.132
6218,29.292,77.556
6219,29.914,77.942
6220,29.456,77.484
6221,29.902,77.675
6222,29.606,77.972
6223,29.335,77.207
6224,29.154,77.455
6225,29.852,77.354
6226,29.911,77.859
6227,29.956,77.361
6228,29.881,77.958
6229,29.449,77.615
6230,29.145,77.797
6231,29.861,77.384
6232,29.8,77.825
6233,29.762,77.182
6234,29.743,77.882
6235,29.75,77.872
6236,29.847,77.368
6237,29.662,77.615
6238,29.805,77.8
6239,29.05,77.659
6240,29.504,77.116
6241,29.322,77.822
6242,29.102,77.831
6243,29.031,77.903
6244,29.915,77.559
6245,29.581,77.881
6246,29.132,77.724
6247,29.495,77.197
6248,29.779,77.231
6249,29.172,77.982
6250,29.556,77.982
6251,29.393,77.547
6252,29.655,77.728
6253,29.743,77.362
6254,29.207,77.004
6255,29.774,77.371
6256,29.586,77.279
6257,29.809,77.819
6258,29.49,77.093
6259,29.916,77.274
6260,29.364,77.047
6261,29.508,77.463
6262,29.046,77.95
6263,29.847,77.938
6264,29.734,77.431
6265,29.828,77.954
6266,29.505,77.184
6267,29.659,77.48
6268,29.234,77.698
6269,29.927,77.756
6270,29.787,77.687
6271,29.155,77.983
6272,29.744,77.565
6273,29.1,77.953
6274,29.674,77.948
6275,29.893,77.363
6276,29.218,77.261
6277,29.368,77.231
6278,29.463,77.708
6279,29.948,77.935
6280,29.105,77.439
6281,29.018,77.428
6282,29.407,77.767
6283,29.293,77.704
6284,29.822,77.054
6285,29.313,77.701
6286,29.722,77.209
6287,29.61,77.279
6288,29.442,77.009
6289,29.984,77.432
6290,29.383,77.957
6291,29.402,77.275
